t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,des_vx,des_wz,act_vx,act_wz,crosstrack_err,along_err,heading_err,mode,obstacle_pts
1046.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1046.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1047.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1047.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1047.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1047.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1047.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1048.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1048.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1048.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1048.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1048.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1049.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1049.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1049.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1049.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1049.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1050.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1050.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1050.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1050.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1050.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1051.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1051.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1051.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1051.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1051.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1052.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1052.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1052.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1052.601,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1052.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1053.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1053.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1053.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1053.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1053.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1054.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1054.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1054.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1054.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1054.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1055.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1055.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1055.401,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1055.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1055.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1056.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1056.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1056.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1056.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1056.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1057.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1057.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1057.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1057.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1057.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1058.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1058.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1058.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1058.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1058.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1059.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1059.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1059.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1059.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1059.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1060.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1060.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1060.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1060.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1060.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1061.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1061.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1061.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1061.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1061.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1062.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1062.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1062.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1062.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1062.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1063.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1063.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1063.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1063.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1063.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1064.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1064.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1064.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1064.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1064.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1065.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1065.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1065.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1065.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1065.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1066.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1066.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1066.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1066.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1066.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1067.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1067.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1067.401,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1067.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1067.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1068.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1068.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1068.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1068.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1068.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1069.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1069.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1069.401,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1069.601,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1069.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1070.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1070.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1070.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1070.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1070.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1071.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1071.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1071.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1071.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1071.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1072.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1072.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1072.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1072.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1072.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1073.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1073.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1073.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1073.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1073.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1074.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1074.201,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1074.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1074.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1074.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1075.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1075.201,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1075.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1075.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1075.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1076.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1076.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1076.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1076.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1076.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1077.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1077.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1077.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1077.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1077.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1078.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1078.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1078.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1078.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1078.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1079.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1079.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1079.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1079.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1079.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1080.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1080.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1080.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1080.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1080.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1081.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1081.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1081.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1081.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1081.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1082.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1082.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1082.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1082.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1082.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1083.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1083.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1083.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1083.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1083.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1084.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1084.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1084.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1084.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1084.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1085.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1085.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1085.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1085.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1085.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1086.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1086.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1086.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1086.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1086.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1087.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1087.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1087.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1087.600,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1087.800,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1088.000,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1088.200,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
1088.400,40.382,16.032,-0.4206,10.000,0.000,1,0.000,0.000,1.905,0.085,16.814,40.073,-2.2355,PLAN,287
