t,pose_x,pose_y,pose_yaw,goal_x,goal_y,goal_active,goal_status,plan_id,plan_nearest_error_m,raw_obstacle_points,dynamic_obstacle_points,safety_stop
37.400,-0.9163,1.0290,0.00231,,,0,IDLE code=0,0,,4210,0,1
37.600,-0.9074,1.0187,0.00203,,,0,IDLE code=0,0,,4195,0,1
37.800,-0.9074,1.0187,0.00203,,,0,IDLE code=0,0,,4190,0,1
38.000,-0.9003,1.0079,0.00230,,,0,IDLE code=0,0,,4190,0,1
38.200,-0.9003,1.0079,0.00230,,,0,IDLE code=0,0,,4190,0,1
38.400,-0.9003,1.0079,0.00230,,,0,IDLE code=0,0,,4190,0,1
38.600,-0.9003,1.0079,0.00230,,,0,IDLE code=0,0,,4076,0,1
38.800,-0.9003,1.0079,0.00230,,,0,IDLE code=0,0,,4018,0,1
39.000,-0.9365,1.0065,-0.00000,,,0,IDLE code=0,0,,3983,0,1
39.200,-0.9365,1.0065,-0.00000,,,0,IDLE code=0,0,,3910,0,1
39.400,-0.9365,1.0065,-0.00000,,,0,IDLE code=0,0,,3844,0,1
39.600,-0.9586,1.0279,0.00061,,,0,IDLE code=0,0,,3863,0,1
39.800,-0.9670,1.0362,-0.00017,,,0,IDLE code=0,0,,3863,0,1
40.000,-0.9721,1.0426,-0.00049,,,0,IDLE code=0,0,,3965,0,1
40.200,-0.9722,1.0426,-0.00043,,,0,IDLE code=0,0,,4003,0,1
40.400,-0.9722,1.0426,-0.00043,,,0,IDLE code=0,0,,4066,0,1
40.600,-0.9742,1.0651,-0.00031,,,0,IDLE code=0,0,,4008,0,1
40.800,-0.9725,1.0646,0.00008,,,0,IDLE code=0,0,,4008,0,1
41.000,-0.9725,1.0646,0.00008,,,0,IDLE code=0,0,,4009,0,1
41.200,-0.9725,1.0646,0.00008,,,0,IDLE code=0,0,,4074,0,1
41.400,-0.9400,1.0677,-0.00493,,,0,IDLE code=0,0,,4112,0,1
41.600,-0.9317,1.0601,-0.00345,,,0,IDLE code=0,0,,4191,0,1
41.800,-0.9280,1.0577,0.00098,,,0,IDLE code=0,0,,4191,0,1
42.000,-0.9280,1.0577,0.00098,,,0,IDLE code=0,0,,4330,0,1
42.200,-0.9163,1.0465,0.00128,,,0,IDLE code=0,0,,4332,0,1
42.400,-0.9120,1.0406,0.00162,,,0,IDLE code=0,0,,4311,0,1
42.608,-0.9116,1.0347,-0.00111,,,0,IDLE code=0,0,,4292,0,1
42.800,-0.9100,1.0287,0.00078,,,0,IDLE code=0,0,,4292,0,1
43.000,-0.9073,1.0271,0.00206,,,0,IDLE code=0,0,,4292,0,1
43.200,-0.9073,1.0271,0.00206,,,0,IDLE code=0,0,,4191,0,1
43.400,-0.9155,1.0188,0.00192,,,0,IDLE code=0,0,,4189,0,1
43.600,-0.9237,1.0129,-0.00555,,,0,IDLE code=0,0,,4106,0,1
43.810,-0.9243,1.0083,0.00063,,,0,IDLE code=0,0,,4045,0,1
44.000,-0.9263,1.0065,0.00025,,,0,IDLE code=0,0,,4045,0,1
44.207,-0.9263,1.0065,0.00025,,,0,IDLE code=0,0,,3985,0,1
44.400,-0.9367,1.0080,-0.00057,,,0,IDLE code=0,0,,3967,0,1
44.600,-0.9419,1.0100,-0.00592,,,0,IDLE code=0,0,,3967,0,1
44.800,-0.9443,1.0126,-0.00034,,,0,IDLE code=0,0,,3905,0,1
45.000,-0.9462,1.0137,0.00110,,,0,IDLE code=0,0,,3902,0,1
45.201,-0.9466,1.0194,-0.00582,,,0,IDLE code=0,0,,3902,0,1
45.401,-0.9480,1.0261,-0.00835,,,0,IDLE code=0,0,,3906,0,1
45.600,-0.9488,1.0276,-0.00287,,,0,IDLE code=0,0,,3998,0,1
45.801,-0.9482,1.0330,-0.00551,,,0,IDLE code=0,0,,4037,0,1
46.000,-0.9463,1.0379,-0.00770,,,0,IDLE code=0,0,,4056,0,1
46.200,-0.9464,1.0386,0.00046,,,0,IDLE code=0,0,,4056,0,1
46.400,-0.9464,1.0386,0.00046,,,0,IDLE code=0,0,,4122,0,1
