t,source,point_index,x,y,z
2.213,raw,2811,-15.4489,-2.9109,3.7334
2.213,raw,2821,-15.3028,-3.3567,3.7272
2.213,raw,2831,-15.1715,-3.8035,3.7244
2.213,raw,2841,-15.0341,-4.2476,3.7224
2.213,raw,2850,-14.8945,-4.6417,3.7199
2.213,raw,2860,-14.8015,-5.2482,3.7322
2.213,raw,2870,-14.6319,-5.6829,3.7313
2.213,raw,2880,-14.5052,-6.1356,3.7375
2.213,raw,2890,-14.3499,-6.5790,3.7417
2.213,raw,2899,-14.2273,-6.9887,3.7493
2.213,raw,2909,-14.0807,-7.4432,3.7581
2.213,raw,2919,-13.9496,-7.9117,3.7709
2.213,raw,2929,-16.7441,0.5961,3.8529
3.421,raw,0,-5.5032,-6.2895,0.5627
3.421,raw,10,-5.3505,-6.5005,0.5550
3.421,raw,20,-5.1906,-6.7080,0.5474
3.421,raw,30,-5.0617,-6.9607,0.5311
3.421,raw,40,-4.9142,-7.2000,0.5168
3.421,raw,50,-4.7141,-7.3736,0.5132
3.421,raw,61,-5.9995,-6.9470,0.6776
3.421,raw,71,-5.8376,-7.1841,0.6695
3.421,raw,81,-5.6897,-7.4454,0.6572
3.421,raw,91,-5.5451,-7.7213,0.6424
3.421,raw,101,-5.3447,-7.9327,0.6366
3.421,raw,111,-5.1897,-8.2167,0.6198
3.421,raw,122,-4.6862,-8.0209,0.6709
3.421,raw,132,-4.2862,-7.8935,0.7078
3.421,raw,142,-4.1133,-8.1383,0.6932
3.421,raw,152,-4.3692,-9.2279,0.5674
3.421,raw,162,-4.1425,-9.4593,0.5552
3.421,raw,172,-3.9323,-9.7433,0.5355
3.421,raw,183,-3.6650,-9.9978,0.5205
3.421,raw,193,-6.7230,-7.5597,0.8191
3.421,raw,203,-6.5163,-7.7857,0.8164
3.421,raw,213,-6.3767,-8.0955,0.8030
3.421,raw,223,-6.1835,-8.3506,0.7959
3.421,raw,233,-6.0341,-8.6732,0.7805
3.421,raw,244,-5.8076,-8.9578,0.7712
3.421,raw,254,-5.5948,-9.2165,0.7623
3.421,raw,264,-4.3937,-7.8624,0.9276
3.421,raw,274,-4.1481,-7.9783,0.9299
3.421,raw,284,-4.9475,-10.0548,0.7258
3.421,raw,294,-4.7231,-10.3529,0.7107
3.421,raw,305,-4.4404,-10.6291,0.6989
3.421,raw,315,-4.1985,-10.9346,0.6820
3.421,raw,325,-3.9649,-11.2911,0.6596
3.421,raw,335,-3.7069,-11.6214,0.6393
3.421,raw,345,-3.5085,-12.1771,0.5965
3.421,raw,355,-3.2433,-12.6005,0.5663
3.421,raw,366,-2.9731,-13.2374,0.5161
3.421,raw,376,-7.7452,-7.8315,1.0060
3.421,raw,386,-7.5806,-8.1366,0.9992
3.421,raw,396,-7.4181,-8.4530,0.9910
3.421,raw,406,-7.2338,-8.7548,0.9839
3.421,raw,416,-7.0283,-9.0405,0.9779
3.421,raw,427,-6.7953,-9.3557,0.9708
3.421,raw,437,-6.5950,-9.6683,0.9618
3.421,raw,447,-6.3924,-9.9916,0.9515
3.421,raw,457,-6.1719,-10.3033,0.9419
3.421,raw,467,-4.3026,-7.8683,1.1526
3.421,raw,477,-4.0937,-8.0472,1.1491
3.421,raw,488,-5.4348,-11.2865,0.9084
3.421,raw,498,-5.1571,-11.5655,0.8997
3.421,raw,508,-4.9322,-11.9813,0.8802
3.421,raw,518,-4.6290,-12.2505,0.8714
3.421,raw,528,-4.4006,-12.7385,0.8459
3.421,raw,539,-4.1373,-13.3168,0.8145
3.421,raw,549,-3.8756,-13.8562,0.7848
3.421,raw,559,-3.6466,-14.6047,0.7397
3.421,raw,569,-3.3527,-15.2500,0.7019
3.421,raw,579,-3.0367,-15.9428,0.6603
3.421,raw,589,-2.7271,-16.8576,0.6028
3.421,raw,600,-2.3828,-18.2005,0.5155
